"model","comparison","pval","W","comparison_difference"
"MaxNet","vine / lobagoc",0.512733015653376,614,0.0304809139446303
"MaxNet","lobagoc / rangebagging",0.0294976893683817,653,0.0888556226960033
"MaxNet","lobagoc / gaussian",0.0713825838770494,587,0.078438557451914
"MaxNet","lobagoc / kde",0.0278495707586674,675,0.086480611807766
"MaxNet","lobagoc / vine",0.0358310014849531,607,0.0849411914304491
"MaxNet","lobagoc / lobagoc",0.0138040241332872,737,0.100422657688936
"MaxNet","rangebagging / none",0.950974837046068,490,0.0101588896657108
"MaxNet","gaussian / none",0.858469963623579,559,0.0167154817934905
"MaxNet","kde / none",0.79842002373731,582,0.00905407509407452
"MaxNet","vine / none",0.969520842981266,548,0.00630785166460446
"MaxNet","lobagoc / none",0.069100201264362,588,0.0777055633902654
"MaxNet","ulsif",0.915676311742941,570,0.0157392263184337
"MaxNet","rulsif",0.965225336216905,557,0.00826267840372874
"MaxNet","maxnet",0.773001605525786,537.5,-0.0141096264269618
"MaxNet","biomod",0.585722236308004,587.5,0.0158327447243449
"MaxNet","BRT",0.574932148294548,589,0.0190494181649856
"MaxNet","cforest",0.0463412618053368,700,0.0701653090067405
"MaxNet","cforest weighted",0.106438437618719,671,0.0588659190972355
"MaxNet","Ensemble",0.913195275304192,553.5,0.00482251763572794
"MaxNet","GAM",0.557651915962158,591,0.0306584800699391
"MaxNet","GLM",0.928468242390805,552,-0.00476329582862334
"MaxNet","GLM unweighted",0.918841277458483,536,0.000709675244646046
"MaxNet","IWLR-GAM",0.730865178428875,572,0.0179797211206293
"MaxNet","IWLR-GLM",0.858469963623579,559,0.00959112913252569
"MaxNet","Lasso",0.676825077740575,577.5,0.0122870951521689
"MaxNet","MARS unweighted",0.205681081961385,644,0.0474040462884068
"MaxNet","MaxEnt",0.974423006965083,547.5,-0.00107619847154516
"MaxNet","MaxEnt tuned2",0.772923090926906,567.5,0.0111953537462628
"MaxNet","MaxNet",1,544.5,0
"MaxNet","RF",0.000571733750307942,808,0.118771478038928
"MaxNet","RF down-sampled",0.789078437825525,566,0.0132081071594359
"MaxNet","Ridge regression",0.655615092222223,580,0.0135434497714206
"MaxNet","SVM",0.137568784892651,661,0.0706445601838516
"MaxNet","SVM weighted",0.532208671867011,594,0.0412082082384689
"MaxNet","XGBoost",0.224731637442456,640,0.0498871443201514
"RF","rangebagging / rangebagging",4.24307978200617e-05,198,-0.127441687788685
"RF","rangebagging / gaussian",0.875142255406917,507,0.00833116667140776
"RF","rangebagging / kde",0.172079246993484,395,-0.02792474543982
"RF","rangebagging / vine",0.768904256452003,517,0.021821939421561
"RF","rangebagging / lobagoc",0.00653104777052057,299,-0.081792159965856
"RF","gaussian / rangebagging",0.000633394447999648,283,-0.102036746715815
"RF","gaussian / gaussian",0.00895150720854749,342,-0.0974026829910316
"RF","gaussian / kde",0.000464596815637783,277,-0.113816695980942
"RF","gaussian / vine",0.00599624335083108,332,-0.0928063364484831
"RF","gaussian / lobagoc",0.00394130739113352,322,-0.0810388559168617
"RF","kde / rangebagging",0.00121636456196855,307,-0.109698766401804
"RF","kde / gaussian",0.00560513359972333,342,-0.104017421551678
"RF","kde / kde",0.00160725158589474,313,-0.112523349918233
"RF","kde / vine",0.00560513359972333,342,-0.102697513979876
"RF","kde / lobagoc",0.00438484371118315,336,-0.0833718230731304
"RF","vine / rangebagging",0.00120669208417851,296,-0.112440796621461
"RF","vine / gaussian",0.000775338590410251,287,-0.115571072671816
"RF","vine / kde",0.00153145526639178,301,-0.115504336238154
"RF","vine / vine",0.00290439009386605,315,-0.110974668383997
"RF","vine / lobagoc",0.00355546240872368,331,-0.0882905640942977
"RF","lobagoc / rangebagging",0.0680099658098964,362,-0.0299158553429246
"RF","lobagoc / gaussian",0.0358310014849531,317,-0.040332920587014
"RF","lobagoc / kde",0.0298724084064271,350,-0.032290866231162
"RF","lobagoc / vine",0.0429050219300414,322,-0.0338302866084789
"RF","lobagoc / lobagoc",0.158331334123005,434,-0.0183488203499915
"RF","rangebagging / none",0.000898156918617089,258,-0.108612588373217
"RF","gaussian / none",0.000633394447999648,283,-0.102055996245437
"RF","kde / none",0.00121636456196855,307,-0.109717402944853
"RF","vine / none",0.00120669208417851,296,-0.112463626374323
"RF","lobagoc / none",0.0320768417743767,314,-0.0410659146486626
"RF","ulsif",0.00061715393874212,293,-0.103032251720494
"RF","rulsif",0.000587046566542708,292,-0.110508799635199
"RF","maxnet",0.00168249278921334,314,-0.13288110446589
"RF","biomod",0.00290439009386605,315,-0.102938733314583
"RF","BRT",0.0169620480235756,359,-0.0997220598739423
"RF","cforest",0.407011267348335,479,-0.0486061690321875
"RF","cforest weighted",0.183532132152977,440,-0.0599055589416925
"RF","Ensemble",0.00529762665551226,329,-0.1139489604032
"RF","GAM",0.00624664980897947,333,-0.0881129979689889
"RF","GLM",0.00237026195436095,307,-0.123534773867551
"RF","GLM unweighted",0.000815096973739678,288,-0.118061802794282
"RF","IWLR-GAM",0.0042929614573214,324,-0.100791756918299
"RF","IWLR-GLM",0.00254063858242085,312,-0.109180348906402
"RF","Lasso",0.0169620480235756,359,-0.106484382886759
"RF","MARS unweighted",0.0435420671725315,387,-0.0713674317505212
"RF","MaxEnt",0.00265705364947906,313,-0.119847676510473
"RF","MaxEnt tuned2",0.0175836324079862,360,-0.107576124292665
"RF","MaxNet",0.000571733750307942,281,-0.118771478038928
"RF","RF",1,544.5,0
"RF","RF down-sampled",0.0175836324079862,360,-0.105563370879492
"RF","Ridge regression",0.00529762665551226,329,-0.105228028267507
"RF","SVM",0.0881404040406053,411,-0.0481269178550764
"RF","SVM weighted",0.0788650185046455,407,-0.077563269800459
"RF","XGBoost",0.127578927837629,425,-0.0688843337187766
"RF down-sampled","rangebagging / rangebagging",0.565538262597344,437,-0.0218783169091934
"RF down-sampled","rangebagging / gaussian",0.0155912022892802,670,0.1138945375509
"RF down-sampled","rangebagging / kde",0.103221328926723,614,0.077638625439672
"RF down-sampled","rangebagging / vine",0.00919923671343277,683,0.127385310301053
"RF down-sampled","rangebagging / lobagoc",0.60817974896781,533,0.0237712109136361
"RF down-sampled","gaussian / rangebagging",0.898648776071853,555,0.00352662416367755
"RF down-sampled","gaussian / gaussian",0.798904465279527,565,0.00816068788846047
"RF down-sampled","gaussian / kde",0.939085539370815,538,-0.0082533251014496
"RF down-sampled","gaussian / vine",0.664853451054568,579,0.012757034431009
"RF down-sampled","gaussian / lobagoc",0.646428413952394,581,0.0245245149626304
"RF down-sampled","kde / rangebagging",0.955298839264313,566,-0.00413539552231212
"RF down-sampled","kde / gaussian",0.886089157954022,573,0.00154594932781427
"RF down-sampled","kde / kde",0.975157152711856,558,-0.00695997903874124
"RF down-sampled","kde / vine",0.886089157954022,573,0.00286585689961616
"RF down-sampled","kde / lobagoc",0.622511898557088,601,0.0221915478063617
"RF down-sampled","vine / rangebagging",0.918841277458483,536,-0.00687742574196892
"RF down-sampled","vine / gaussian",0.888575926722445,533,-0.010007701792324
"RF down-sampled","vine / kde",0.878520792641654,532,-0.00994096535866185
"RF down-sampled","vine / vine",0.939085539370815,538,-0.00541129750450486
"RF down-sampled","vine / lobagoc",0.731869501456971,589,0.0172728067851944
"RF down-sampled","lobagoc / rangebagging",0.112362536516624,611,0.0756475155365675
"RF down-sampled","lobagoc / gaussian",0.181993798728946,555,0.0652304502924781
"RF down-sampled","lobagoc / kde",0.113350737349566,630,0.0732725046483301
"RF down-sampled","lobagoc / vine",0.131126256701091,567,0.0717330842710132
"RF down-sampled","lobagoc / lobagoc",0.0611524544192172,691,0.0872145505295006
"RF down-sampled","rangebagging / none",0.907544297749115,486,-0.00304921749372511
"RF down-sampled","gaussian / none",0.908737756801296,554,0.00350737463405459
"RF down-sampled","kde / none",0.955298839264313,566,-0.00415403206536136
"RF down-sampled","vine / none",0.918841277458483,536,-0.00690025549483142
"RF down-sampled","lobagoc / none",0.191711805573543,553,0.0644974562308295
"RF down-sampled","ulsif",0.995030669990973,560,0.00253111915899784
"RF down-sampled","rulsif",0.915676311742941,552,-0.00494542875570714
"RF down-sampled","maxnet",0.69468099928365,529,-0.0273177335863977
"RF down-sampled","biomod",0.858469963623579,559,0.00262463756490905
"RF down-sampled","BRT",0.798904465279527,565,0.00584131100554974
"RF down-sampled","cforest",0.155524303649437,656,0.0569572018473046
"RF down-sampled","cforest weighted",0.289219072798703,628,0.0456578119377996
"RF down-sampled","Ensemble",0.928957739766869,537,-0.00838558952370794
"RF down-sampled","GAM",0.75980403685992,569,0.0174503729105032
"RF down-sampled","GLM",0.827414936270934,527,-0.0179714029880592
"RF down-sampled","GLM unweighted",0.898648776071853,534,-0.0124984319147898
"RF down-sampled","IWLR-GAM",0.933565374735719,551.5,0.00477161396119341
"RF down-sampled","IWLR-GLM",0.949223066585024,550,-0.00361697802691019
"RF down-sampled","Lasso",0.959368707148424,549,-0.000921012007267019
"RF down-sampled","MARS unweighted",0.392683122879993,612,0.0341959391289709
"RF down-sampled","MaxEnt",0.868484949420175,531,-0.014284305630981
"RF down-sampled","MaxEnt tuned2",0.949223066585024,550,-0.00201275341317309
"RF down-sampled","MaxNet",0.789078437825525,523,-0.0132081071594359
"RF down-sampled","RF",0.0175836324079862,729,0.105563370879492
"RF down-sampled","RF down-sampled",1,544.5,0
"RF down-sampled","Ridge regression",0.959368707148424,549,0.000335342611984757
"RF down-sampled","SVM",0.260994663492582,633,0.0574364530244157
"RF down-sampled","SVM weighted",0.70229929278773,575,0.0280001010790331
"RF down-sampled","XGBoost",0.407011267348335,610,0.0366790371607155
"Ridge regression","rangebagging / rangebagging",0.407879191090454,419,-0.0222136595211782
"Ridge regression","rangebagging / gaussian",0.0127812563797213,675,0.113559194938915
"Ridge regression","rangebagging / kde",0.0919513648605273,618,0.0773032828276873
"Ridge regression","rangebagging / vine",0.00572310075774016,694,0.127049967689068
"Ridge regression","rangebagging / lobagoc",0.779371859985279,516,0.0234358683016513
"Ridge regression","gaussian / rangebagging",0.989838113606876,543,0.00319128155169279
"Ridge regression","gaussian / gaussian",0.828565665978071,562,0.00782534527647571
"Ridge regression","gaussian / kde",0.740471841542067,518,-0.00858866771343436
"Ridge regression","gaussian / vine",0.888575926722445,556,0.0124216918190242
"Ridge regression","gaussian / lobagoc",0.75011858998249,570,0.0241891723506457
"Ridge regression","kde / rangebagging",0.935467863931565,554,-0.00447073813429688
"Ridge regression","kde / gaussian",0.995030669990971,562,0.00121060671582951
"Ridge regression","kde / kde",0.895936196775682,550,-0.00729532165072599
"Ridge regression","kde / vine",0.945379177609161,567,0.0025305142876314
"Ridge regression","kde / lobagoc",0.596300252423453,604,0.0218562051943769
"Ridge regression","vine / rangebagging",0.84847739207137,529,-0.00721276835395368
"Ridge regression","vine / gaussian",0.838508781124149,528,-0.0103430444043088
"Ridge regression","vine / kde",0.802525720411263,524.5,-0.0102763079706466
"Ridge regression","vine / vine",0.888575926722445,533,-0.00574664011648962
"Ridge regression","vine / lobagoc",0.741268572176908,588,0.0169374641732096
"Ridge regression","lobagoc / rangebagging",0.115545505705389,610,0.0753121729245827
"Ridge regression","lobagoc / gaussian",0.206985007435162,550,0.0648951076804933
"Ridge regression","lobagoc / kde",0.119670516593682,628,0.0729371620363454
"Ridge regression","lobagoc / vine",0.13489793491609,566,0.0713977416590285
"Ridge regression","lobagoc / lobagoc",0.0543934598018259,695,0.0868792079175158
"Ridge regression","rangebagging / none",0.727464828990574,469,-0.00338456010570987
"Ridge regression","gaussian / none",0.989838113606876,543,0.00317203202206984
"Ridge regression","kde / none",0.935467863931565,554,-0.00448937467734611
"Ridge regression","vine / none",0.84847739207137,529,-0.00723559810681618
"Ridge regression","lobagoc / none",0.206985007435162,550,0.0641621136188447
"Ridge regression","ulsif",0.817726712055819,542,0.00219577654701308
"Ridge regression","rulsif",0.741268572176908,534,-0.00528077136769189
"Ridge regression","maxnet",0.572508837008801,515.5,-0.0276530761983824
"Ridge regression","biomod",0.908737756801296,554,0.00228929495292429
"Ridge regression","BRT",0.858469963623579,559,0.00550596839356499
"Ridge regression","cforest",0.115136387820297,668,0.0566218592353198
"Ridge regression","cforest weighted",0.224731637442456,640,0.0453224693258149
"Ridge regression","Ensemble",0.868484949420175,531,-0.00872093213569269
"Ridge regression","GAM",0.888575926722445,556,0.0171150302985185
"Ridge regression","GLM",0.719528668350588,516,-0.018306745600044
"Ridge regression","GLM unweighted",0.75011858998249,519,-0.0128337745267746
"Ridge regression","IWLR-GAM",0.949223066585024,539,0.00443627134920865
"Ridge regression","IWLR-GLM",0.908737756801296,535,-0.00395232063889495
"Ridge regression","Lasso",0.989838113606876,546,-0.00125635461925178
"Ridge regression","MARS unweighted",0.451800017411947,604,0.0338605965169861
"Ridge regression","MaxEnt",0.75980403685992,520,-0.0146196482429658
"Ridge regression","MaxEnt tuned2",0.989838113606876,546,-0.00234809602515784
"Ridge regression","MaxNet",0.655615092222223,509,-0.0135434497714206
"Ridge regression","RF",0.00529762665551226,760,0.105228028267507
"Ridge regression","RF down-sampled",0.959368707148424,540,-0.000335342611984757
"Ridge regression","Ridge regression",1,544.5,0
"Ridge regression","SVM",0.266483620723994,632,0.0571011104124309
"Ridge regression","SVM weighted",0.769526777618162,568,0.0276647584670483
"Ridge regression","XGBoost",0.444149905112446,605,0.0363436945487308
"SVM","rangebagging / rangebagging",0.0416118532065507,334,-0.0793147699336091
"SVM","rangebagging / gaussian",0.172079246993484,595,0.0564580845264842
"SVM","rangebagging / kde",0.696885536464938,524,0.0202021724152563
"SVM","rangebagging / vine",0.0866938082530118,620,0.0699488572766374
"SVM","rangebagging / lobagoc",0.407697161711855,434,-0.0336652421107796
"SVM","gaussian / rangebagging",0.244992589674733,453,-0.0539098288607381
"SVM","gaussian / gaussian",0.325672668628646,467,-0.0492757651359552
"SVM","gaussian / kde",0.106438437618719,418,-0.0656897781258653
"SVM","gaussian / vine",0.210331510970011,446,-0.0446794185934067
"SVM","gaussian / lobagoc",0.483123898008642,489,-0.0329119380617853
"SVM","kde / rangebagging",0.170763036358973,451,-0.0615718485467278
"SVM","kde / gaussian",0.258244764163355,470,-0.0558905036966014
"SVM","kde / kde",0.163017250123694,449,-0.0643964320631569
"SVM","kde / vine",0.252990611914929,469,-0.0545705961247995
"SVM","kde / lobagoc",0.496773144922321,506,-0.035244905218054
"SVM","vine / rangebagging",0.16317807651809,435,-0.0643138787663846
"SVM","vine / gaussian",0.155524303649437,433,-0.0674441548167397
"SVM","vine / kde",0.134174831689259,427,-0.0673774183830775
"SVM","vine / vine",0.179319747311484,439,-0.0628477505289206
"SVM","vine / lobagoc",0.346021151477924,485,-0.0401636462392213
"SVM","lobagoc / rangebagging",0.811004977724872,513,0.0182110625121518
"SVM","lobagoc / gaussian",0.971353191000237,459,0.0077939972680624
"SVM","lobagoc / kde",0.830985736978369,528,0.0158360516239144
"SVM","lobagoc / vine",0.902818153172136,471,0.0142966312465975
"SVM","lobagoc / lobagoc",0.496692042922576,598,0.0297780975050849
"SVM","rangebagging / none",0.118797873099628,381,-0.0604856705181408
"SVM","gaussian / none",0.250249372769056,454,-0.0539290783903611
"SVM","kde / none",0.170763036358973,451,-0.061590485089777
"SVM","vine / none",0.16317807651809,435,-0.0643367085192471
"SVM","lobagoc / none",0.925609017904537,455,0.00706100320641379
"SVM","ulsif",0.182886532272498,454,-0.0549053338654178
"SVM","rulsif",0.159243771655228,448,-0.0623818817801228
"SVM","maxnet",0.118911217871496,436,-0.0847541866108134
"SVM","biomod",0.344958314304719,470,-0.0548118154595066
"SVM","BRT",0.351543271625767,471,-0.0515951420188659
"SVM","cforest",0.664853451054568,579,-0.000479251177111117
"SVM","cforest weighted",0.878520792641654,557,-0.0117786410866161
"SVM","Ensemble",0.21505648693344,447,-0.0658220425481236
"SVM","GAM",0.371765216050394,474,-0.0399860801139125
"SVM","GLM",0.126978151398493,425,-0.0754078560124749
"SVM","GLM unweighted",0.134174831689259,427,-0.0699348849392055
"SVM","IWLR-GAM",0.250249372769056,454,-0.0526648390632223
"SVM","IWLR-GLM",0.187816342692013,441,-0.0610534310513259
"SVM","Lasso",0.301056376668987,463,-0.0583574650316827
"SVM","MARS unweighted",0.75980403685992,520,-0.0232405138954448
"SVM","MaxEnt",0.192172872661901,442,-0.0717207586553967
"SVM","MaxEnt tuned2",0.260994663492582,456,-0.0594492064375888
"SVM","MaxNet",0.137568784892651,428,-0.0706445601838516
"SVM","RF",0.0881404040406053,678,0.0481269178550764
"SVM","RF down-sampled",0.260994663492582,456,-0.0574364530244157
"SVM","Ridge regression",0.266483620723994,457,-0.0571011104124309
"SVM","SVM",1,544.5,0
"SVM","SVM weighted",0.628214797561448,506,-0.0294363519453826
"SVM","XGBoost",0.939085539370815,538,-0.0207574158637002
"SVM weighted","rangebagging / rangebagging",0.457345852482468,425,-0.0498784179882265
"SVM weighted","rangebagging / gaussian",0.0892918883523858,619,0.0858944364718668
"SVM weighted","rangebagging / kde",0.282148620581639,574,0.049638524360639
"SVM weighted","rangebagging / vine",0.0477838480816234,639,0.09938520922202
"SVM weighted","rangebagging / lobagoc",0.918381464586921,503,-0.00422889016539696
"SVM weighted","gaussian / rangebagging",0.75011858998249,519,-0.0244734769153555
"SVM weighted","gaussian / gaussian",0.878520792641654,532,-0.0198394131905726
"SVM weighted","gaussian / kde",0.674142287153622,511,-0.0362534261804827
"SVM weighted","gaussian / vine",0.979677852945431,542,-0.0152430666480241
"SVM weighted","gaussian / lobagoc",0.959368707148424,549,-0.00347558611640264
"SVM weighted","kde / rangebagging",0.676348683536972,527,-0.0321354966013452
"SVM weighted","kde / gaussian",0.722509952758262,532,-0.0264541517512188
